ts,open,high,low,close,volume
1770937200,416.18633079143547,417.9862100828407,415.3321684810225,416.36004031544405,5306.981215662467
1770940800,416.36004031544405,417.66994419740024,413.9658287927379,413.9658287927379,5268.426569807232
1770944400,413.9658287927379,417.27822400145556,413.9658287927379,416.80322702331415,5781.658299222575
1770948000,416.80322702331415,416.80322702331415,416.3477187953727,416.3477187953727,445.2221492119082
1770951600,416.3477187953727,417.37555096274104,415.5804730532619,416.6342837708739,2265.868385722753
1770955200,416.6342837708739,417.0866106343593,415.6670175658411,416.5507106579194,326.86294256303586
1770958800,416.5507106579194,417.6293891117067,414.22503163053676,414.8132895941081,3744.7963829325226
1770962400,414.8132895941081,416.0127948022791,412.30426149673883,412.9879313817825,9815.989735661407
1770966000,412.9879313817825,416.668294289074,412.9879313817825,414.1363950789475,15838.331523139965
1770969600,414.1363950789475,416.9629854526596,414.1363950789475,416.9629854526596,10571.058246994331
1770973200,416.9629854526596,416.9629854526596,414.93902132780295,415.2987509690439,1220.3992360098478
1770976800,415.2987509690439,416.36752100513957,414.93086308987404,415.8746281591632,547.4425413460075
1770980400,415.8746281591632,416.11542752914806,412.7756241987784,413.48814890951127,7546.4381397407615
1770984000,413.48814890951127,413.7845024262897,413.3862893890472,413.7845024262897,1208.2820337138173
1770987600,413.7845024262897,416.8339303263085,412.4313065479474,415.989065029307,9945.796782221347
1770991200,415.989065029307,418.67774094446474,411.3001812117991,414.2715335740058,83283.52802581454
1770994800,414.2715335740058,418.09932371627434,412.71341520994577,415.48382788278286,45637.10773016317
1770998400,415.48382788278286,418.98360477047044,413.2094951974028,418.77864131401606,21260.811641374556
1771002000,418.77864131401606,420.86110210514903,417.3649856515499,419.3553135303862,6773.161641066636
1771005600,419.3553135303862,423.44508614597345,418.1190464667683,422.09696151272175,15981.184017083477
1771009200,422.09696151272175,422.09696151272175,419.6077618986904,419.6077618986904,7048.555503688508
1771012800,419.6077618986904,420.0243038589908,416.84928011793363,417.02281891245536,9899.158844252082
1771016400,417.02281891245536,418.00752910448665,415.64337886212195,417.4028722693223,4714.982150053313
1771020000,417.4028722693223,418.59368290445707,416.6437434180748,418.3054825647385,886.3911534723462
1771023600,418.3054825647385,418.3054825647385,416.2771002890599,416.56392926598863,1893.4614925412036
1771027200,416.56392926598863,416.56392926598863,415.57314308538605,415.57314308538605,245.81151413500587
1771030800,415.57314308538605,417.8962247859341,415.57314308538605,417.4337136696348,760.9159026743048
1771034400,417.4337136696348,418.346349021594,416.0445295135233,416.91254972720935,2565.605393965382
1771038000,416.91254972720935,417.79375061622494,415.53572110280925,417.3875582495132,5996.971140351603
1771041600,417.3875582495132,418.2427568915494,417.3769857814378,417.51226396547156,3109.9636825852335
1771045200,417.51226396547156,417.51226396547156,417.1573821241904,417.50228099008865,634.161996556585
1771048800,417.50228099008865,418.4042839465847,416.32376550167623,416.6932517159693,298.8693403544372
1771052400,416.6932517159693,417.1275934470138,415.90965009799174,416.1399789987496,4374.271226787231
1771056000,416.1399789987496,417.97649509719764,413.7459897679914,416.85222635766377,1451.2509809947392
1771059600,416.85222635766377,417.61274613184145,416.7682619385093,417.1364129546151,24.228815679822727
1771063200,417.1364129546151,418.08312830403725,417.11332494461493,417.11332494461493,88.80220451340831
1771066800,417.11332494461493,419.4579833813404,415.365839887736,417.31124077290326,7338.164600565673
1771070400,417.31124077290326,418.9921528324775,416.37233250714235,418.5104592340755,869.6651270368575
1771074000,418.5104592340755,418.5377320042371,416.246053384757,418.19608732708633,689.3637842337204
1771077600,418.19608732708633,418.19608732708633,416.3880574692532,417.89080069323796,529.485036456657
1771081200,417.89080069323796,418.1867471325184,417.32917308781373,417.8225040485481,582.2756759297496
1771084800,417.8225040485481,418.65107861339277,416.54417182083057,417.8016754161384,2396.265523753484
1771092000,417.8016754161384,418.9752516620695,416.6905558405707,416.6905558405707,325.97743580574786
1771095600,416.6905558405707,418.9706016822678,416.6905558405707,417.29037107298564,1770.1428207938734
1771099200,417.29037107298564,418.7196943105206,417.29037107298564,418.2669494364009,96.27266816415037
1771102800,418.2669494364009,418.78121868540336,416.41360128968586,416.9089147022671,1239.656127486306
1771106400,416.9089147022671,418.45766376695843,416.02694603273153,417.28674279397427,629.1240773107563
1771110000,417.28674279397427,419.1623745045518,417.13591661270357,418.06173949049185,807.1178770294642
1771113600,418.06173949049185,418.5232289564728,416.7118589049624,418.2183984361254,1937.738002368127
1771117200,418.2183984361254,418.70968553277226,416.6301522808523,417.902837529399,782.8680743200571
1771120800,417.902837529399,418.6190512271277,416.6971217947832,417.1147539344313,1174.519538783797
1771124400,417.1147539344313,417.14242112835046,416.08050320107697,416.58180169042447,1207.8572430299
1771128000,416.58180169042447,418.4490936045288,416.23251269778655,416.23251269778655,1791.7292844512754
1771131600,416.23251269778655,418.5236819501,416.23251269778655,418.23207716743514,3118.863127772777
1771135200,418.23207716743514,418.8826712434605,417.87748280484567,418.2393603716829,1154.204163816574
1771138800,418.2393603716829,418.4673204797595,416.612002499779,418.4673204797595,698.3319389217314
1771142400,418.4673204797595,418.76820000493484,416.49208177088184,416.49208177088184,2026.6596684132692
1771146000,416.49208177088184,417.9307619989689,416.2168692498972,417.4378589116238,768.6318596873309
1771149600,417.4378589116238,418.34589480271535,416.12956141123044,416.4649519249995,1781.1381923282108
